room,type,date,time,value
Servertelpa,humidity,01/08/2020,10:45:51 AM,42
Servertelpa,humidity,01/08/2020,10:30:51 AM,42
Servertelpa,humidity,01/08/2020,10:15:51 AM,42
Servertelpa,humidity,01/08/2020,09:45:51 AM,42
Servertelpa,humidity,01/08/2020,09:15:51 AM,42
Servertelpa,humidity,01/08/2020,08:45:51 AM,41
Servertelpa,humidity,01/08/2020,07:45:51 AM,41
Servertelpa,humidity,01/08/2020,07:30:51 AM,41
Servertelpa,humidity,01/08/2020,07:15:51 AM,41
Servertelpa,humidity,01/08/2020,06:30:51 AM,42
Servertelpa,humidity,01/08/2020,06:15:51 AM,42
Servertelpa,humidity,01/08/2020,06:00:51 AM,42
Servertelpa,humidity,01/08/2020,05:45:51 AM,42
Servertelpa,humidity,01/08/2020,05:15:51 AM,42
Servertelpa,humidity,01/08/2020,05:00:51 AM,42
Servertelpa,humidity,01/08/2020,04:45:51 AM,42
Servertelpa,humidity,01/08/2020,04:30:51 AM,42
Servertelpa,humidity,01/08/2020,04:15:51 AM,42
Servertelpa,humidity,01/08/2020,03:45:51 AM,42
Servertelpa,humidity,01/08/2020,03:30:51 AM,42
Servertelpa,humidity,01/08/2020,03:15:51 AM,42
Servertelpa,humidity,01/08/2020,03:00:51 AM,42
Servertelpa,humidity,01/08/2020,02:45:51 AM,42
Servertelpa,humidity,01/08/2020,02:30:51 AM,42
Servertelpa,humidity,01/08/2020,02:15:51 AM,42
Servertelpa,humidity,01/08/2020,02:00:51 AM,42
Servertelpa,humidity,01/08/2020,01:45:52 AM,42
Servertelpa,humidity,01/08/2020,01:30:52 AM,43
Servertelpa,humidity,01/08/2020,01:15:52 AM,43
Servertelpa,humidity,01/08/2020,01:00:52 AM,43
Servertelpa,humidity,01/08/2020,12:45:52 AM,43
Servertelpa,humidity,01/08/2020,12:30:52 AM,43
Servertelpa,humidity,01/08/2020,12:15:52 AM,43
Servertelpa,humidity,01/08/2020,12:00:52 AM,43
Servertelpa,humidity,01/07/2020,11:45:52 PM,43
Servertelpa,humidity,01/07/2020,11:30:52 PM,43
Servertelpa,humidity,01/07/2020,11:15:52 PM,43
Servertelpa,humidity,01/07/2020,11:00:52 PM,43
Servertelpa,humidity,01/07/2020,10:45:52 PM,43
Servertelpa,humidity,01/07/2020,10:30:52 PM,43
Servertelpa,humidity,01/07/2020,10:15:52 PM,44
Servertelpa,humidity,01/07/2020,10:00:52 PM,44
Servertelpa,humidity,01/07/2020,09:30:52 PM,44
Servertelpa,humidity,01/07/2020,09:15:52 PM,44
Servertelpa,humidity,01/07/2020,09:00:52 PM,44
Servertelpa,humidity,01/07/2020,08:45:52 PM,44
Servertelpa,humidity,01/07/2020,08:30:52 PM,44
Servertelpa,humidity,01/07/2020,08:15:52 PM,44
Servertelpa,humidity,01/07/2020,08:00:52 PM,44
Servertelpa,humidity,01/07/2020,07:45:52 PM,45
Servertelpa,humidity,01/07/2020,07:30:52 PM,45
Servertelpa,humidity,01/07/2020,07:15:52 PM,45
Servertelpa,humidity,01/07/2020,07:00:52 PM,45
Servertelpa,humidity,01/07/2020,06:45:52 PM,45
Servertelpa,humidity,01/07/2020,06:30:52 PM,45
Servertelpa,humidity,01/07/2020,06:15:52 PM,45
Servertelpa,humidity,01/07/2020,06:00:52 PM,44
Servertelpa,humidity,01/07/2020,05:45:52 PM,43
Servertelpa,humidity,01/07/2020,05:30:52 PM,43
Servertelpa,humidity,01/07/2020,05:15:52 PM,43
Servertelpa,humidity,01/07/2020,05:00:52 PM,43
Servertelpa,humidity,01/07/2020,04:45:52 PM,43
Servertelpa,humidity,01/07/2020,04:30:52 PM,43
Servertelpa,humidity,01/07/2020,04:15:52 PM,43
Servertelpa,humidity,01/07/2020,04:00:53 PM,43
Servertelpa,humidity,01/07/2020,03:45:53 PM,43
Servertelpa,humidity,01/07/2020,03:30:53 PM,43
Servertelpa,humidity,01/07/2020,03:15:53 PM,43
Servertelpa,humidity,01/07/2020,03:00:53 PM,43
Servertelpa,humidity,01/07/2020,02:45:53 PM,43
Servertelpa,humidity,01/07/2020,02:30:53 PM,43
Servertelpa,humidity,01/07/2020,02:15:53 PM,43
Servertelpa,humidity,01/07/2020,02:00:53 PM,43
Servertelpa,humidity,01/07/2020,01:45:53 PM,43
Servertelpa,humidity,01/07/2020,01:30:53 PM,43
Servertelpa,humidity,01/07/2020,01:15:53 PM,43
Servertelpa,humidity,01/07/2020,12:45:53 PM,43
Servertelpa,humidity,01/07/2020,12:30:53 PM,43
Servertelpa,humidity,01/07/2020,12:15:53 PM,43
Servertelpa,humidity,01/07/2020,12:00:53 PM,43
Servertelpa,humidity,01/07/2020,11:45:53 AM,43
Servertelpa,humidity,01/07/2020,11:30:53 AM,43
Servertelpa,humidity,01/07/2020,11:15:53 AM,43
Servertelpa,humidity,01/07/2020,11:00:53 AM,43
Servertelpa,humidity,01/07/2020,10:45:53 AM,43
Servertelpa,humidity,01/07/2020,10:30:53 AM,43
Servertelpa,humidity,01/07/2020,10:15:53 AM,43
Servertelpa,humidity,01/07/2020,10:00:53 AM,43
Servertelpa,humidity,01/07/2020,09:45:53 AM,43
Servertelpa,humidity,01/07/2020,09:30:53 AM,43
Servertelpa,humidity,01/07/2020,09:15:53 AM,43
Servertelpa,humidity,01/07/2020,09:00:53 AM,43
Servertelpa,humidity,01/07/2020,08:45:53 AM,43
Servertelpa,humidity,01/07/2020,08:30:53 AM,42
Servertelpa,humidity,01/07/2020,08:15:53 AM,42
Servertelpa,humidity,01/07/2020,08:00:53 AM,42
Servertelpa,humidity,01/07/2020,07:45:53 AM,42
Servertelpa,humidity,01/07/2020,07:30:53 AM,42
Servertelpa,humidity,01/07/2020,07:15:53 AM,42
Servertelpa,humidity,01/07/2020,07:00:53 AM,42
Servertelpa,humidity,01/07/2020,06:45:53 AM,42
Servertelpa,humidity,01/07/2020,06:30:53 AM,42
Servertelpa,humidity,01/07/2020,06:15:54 AM,42
Servertelpa,humidity,01/07/2020,06:00:54 AM,42
Servertelpa,humidity,01/07/2020,05:45:54 AM,42
Servertelpa,humidity,01/07/2020,05:30:54 AM,42
Servertelpa,humidity,01/07/2020,05:15:54 AM,42
Servertelpa,humidity,01/07/2020,05:00:54 AM,42
Servertelpa,humidity,01/07/2020,04:45:54 AM,42
Servertelpa,humidity,01/07/2020,04:30:54 AM,42
Servertelpa,humidity,01/07/2020,04:15:54 AM,42
Servertelpa,humidity,01/07/2020,04:00:54 AM,42
Servertelpa,humidity,01/07/2020,03:45:54 AM,42
Servertelpa,humidity,01/07/2020,03:30:54 AM,42
Servertelpa,humidity,01/07/2020,03:15:54 AM,42
Servertelpa,humidity,01/07/2020,03:00:54 AM,42
Servertelpa,humidity,01/07/2020,02:45:54 AM,42
Servertelpa,humidity,01/07/2020,02:30:54 AM,42
Servertelpa,humidity,01/07/2020,02:15:54 AM,42
Servertelpa,humidity,01/07/2020,02:00:54 AM,42
Servertelpa,humidity,01/07/2020,01:45:54 AM,42
Servertelpa,humidity,01/07/2020,01:30:54 AM,42
Servertelpa,humidity,01/07/2020,01:15:54 AM,42
Servertelpa,humidity,01/07/2020,01:00:54 AM,42
Servertelpa,humidity,01/07/2020,12:45:54 AM,42
Servertelpa,humidity,01/07/2020,12:30:54 AM,42
Servertelpa,humidity,01/07/2020,12:15:54 AM,41
Servertelpa,humidity,01/07/2020,12:00:54 AM,41
Servertelpa,humidity,01/06/2020,11:45:54 PM,41
Servertelpa,humidity,01/06/2020,11:30:54 PM,41
Servertelpa,humidity,01/06/2020,11:15:54 PM,41
Servertelpa,humidity,01/06/2020,11:00:54 PM,41
Servertelpa,humidity,01/06/2020,10:45:54 PM,41
Servertelpa,humidity,01/06/2020,10:30:54 PM,41
Servertelpa,humidity,01/06/2020,10:15:54 PM,41
Servertelpa,humidity,01/06/2020,10:00:54 PM,41
Servertelpa,humidity,01/06/2020,09:45:54 PM,41
Servertelpa,humidity,01/06/2020,09:30:54 PM,41
Servertelpa,humidity,01/06/2020,09:15:54 PM,41
Servertelpa,humidity,01/06/2020,08:45:54 PM,41
Servertelpa,humidity,01/06/2020,08:30:55 PM,41
Servertelpa,humidity,01/06/2020,08:15:55 PM,41
Servertelpa,humidity,01/06/2020,08:00:55 PM,41
Servertelpa,humidity,01/06/2020,07:45:55 PM,41
Servertelpa,humidity,01/06/2020,07:30:55 PM,41
Servertelpa,humidity,01/06/2020,07:15:55 PM,41
Servertelpa,humidity,01/06/2020,07:00:55 PM,41
Servertelpa,humidity,01/06/2020,06:45:55 PM,41
Servertelpa,humidity,01/06/2020,06:30:55 PM,41
Servertelpa,humidity,01/06/2020,06:15:55 PM,41
Servertelpa,humidity,01/06/2020,06:00:55 PM,41
Servertelpa,humidity,01/06/2020,05:45:55 PM,41
Servertelpa,humidity,01/06/2020,05:30:55 PM,41
Servertelpa,humidity,01/06/2020,05:15:55 PM,41
Servertelpa,humidity,01/06/2020,05:00:55 PM,41
Servertelpa,humidity,01/06/2020,04:45:55 PM,41
Servertelpa,humidity,01/06/2020,04:30:55 PM,41
Servertelpa,humidity,01/06/2020,04:15:55 PM,40
Servertelpa,humidity,01/06/2020,04:00:55 PM,40
Servertelpa,humidity,01/06/2020,03:45:55 PM,40
Servertelpa,humidity,01/06/2020,03:30:55 PM,40
Servertelpa,humidity,01/06/2020,03:15:55 PM,40
Servertelpa,humidity,01/06/2020,03:00:55 PM,40
Servertelpa,humidity,01/06/2020,02:45:55 PM,40
Servertelpa,humidity,01/06/2020,02:30:55 PM,40
Servertelpa,humidity,01/06/2020,02:15:55 PM,40
Servertelpa,humidity,01/06/2020,02:00:55 PM,40
Servertelpa,humidity,01/06/2020,01:45:55 PM,39
Servertelpa,humidity,01/06/2020,01:30:55 PM,39
Servertelpa,humidity,01/06/2020,01:15:55 PM,39
Servertelpa,humidity,01/06/2020,01:00:55 PM,39
Servertelpa,humidity,01/06/2020,12:45:55 PM,39
Servertelpa,humidity,01/06/2020,12:30:55 PM,39
Servertelpa,humidity,01/06/2020,12:15:55 PM,39
Servertelpa,humidity,01/06/2020,12:00:55 PM,39
Servertelpa,humidity,01/06/2020,11:45:55 AM,39
Servertelpa,humidity,01/06/2020,11:30:55 AM,39
Servertelpa,humidity,01/06/2020,11:15:55 AM,39
Servertelpa,humidity,01/06/2020,11:00:55 AM,39
Servertelpa,humidity,01/06/2020,10:45:55 AM,38
Servertelpa,humidity,01/06/2020,10:30:56 AM,38
Servertelpa,humidity,01/06/2020,10:15:56 AM,38
Servertelpa,humidity,01/06/2020,10:00:56 AM,38
Servertelpa,humidity,01/06/2020,09:45:56 AM,38
Servertelpa,humidity,01/06/2020,09:30:56 AM,38
Servertelpa,humidity,01/06/2020,09:15:56 AM,38
Servertelpa,humidity,01/06/2020,09:00:56 AM,38
Servertelpa,humidity,01/06/2020,08:45:56 AM,38
Servertelpa,humidity,01/06/2020,08:30:56 AM,38
Servertelpa,humidity,01/06/2020,08:15:56 AM,38
Servertelpa,humidity,01/06/2020,08:00:56 AM,38
Servertelpa,humidity,01/06/2020,07:45:56 AM,38
Servertelpa,humidity,01/06/2020,07:30:56 AM,38
Servertelpa,humidity,01/06/2020,07:15:56 AM,38
Servertelpa,humidity,01/06/2020,07:00:56 AM,38
Servertelpa,humidity,01/06/2020,06:45:56 AM,38
Servertelpa,humidity,01/06/2020,06:30:56 AM,38
Servertelpa,humidity,01/06/2020,06:15:56 AM,37
Servertelpa,humidity,01/06/2020,06:00:56 AM,37
Servertelpa,humidity,01/06/2020,05:45:56 AM,37
Servertelpa,humidity,01/06/2020,05:30:56 AM,37
Servertelpa,humidity,01/06/2020,05:15:56 AM,37
Servertelpa,humidity,01/06/2020,05:00:56 AM,37
Servertelpa,humidity,01/06/2020,04:45:56 AM,37
Servertelpa,humidity,01/06/2020,04:30:56 AM,37
Servertelpa,humidity,01/06/2020,04:15:56 AM,37
Servertelpa,humidity,01/06/2020,04:00:56 AM,37
Servertelpa,humidity,01/06/2020,03:45:56 AM,37
Servertelpa,humidity,01/06/2020,03:30:56 AM,36
Servertelpa,humidity,01/06/2020,03:15:56 AM,36
Servertelpa,humidity,01/06/2020,03:00:56 AM,36
Servertelpa,humidity,01/06/2020,02:45:56 AM,36
Servertelpa,humidity,01/06/2020,02:30:56 AM,36
Servertelpa,humidity,01/06/2020,02:15:56 AM,36
Servertelpa,humidity,01/06/2020,01:30:56 AM,36
Servertelpa,humidity,01/06/2020,01:15:56 AM,36
Servertelpa,humidity,01/06/2020,01:00:56 AM,36
Servertelpa,humidity,01/06/2020,12:45:57 AM,36
Servertelpa,humidity,01/06/2020,12:30:57 AM,36
Servertelpa,humidity,01/06/2020,12:15:57 AM,36
Servertelpa,humidity,01/06/2020,12:00:57 AM,36
Servertelpa,humidity,01/05/2020,11:45:57 PM,36
Servertelpa,humidity,01/05/2020,11:30:57 PM,36
Servertelpa,humidity,01/05/2020,11:15:57 PM,36
Servertelpa,humidity,01/05/2020,11:00:57 PM,36
Servertelpa,humidity,01/05/2020,10:45:57 PM,36
Servertelpa,humidity,01/05/2020,10:30:57 PM,36
Servertelpa,humidity,01/05/2020,10:15:57 PM,36
Servertelpa,humidity,01/05/2020,10:00:57 PM,36
Servertelpa,humidity,01/05/2020,09:45:57 PM,36
Servertelpa,humidity,01/05/2020,09:30:57 PM,36
Servertelpa,humidity,01/05/2020,09:15:57 PM,36
Servertelpa,humidity,01/05/2020,09:00:57 PM,36
Servertelpa,humidity,01/05/2020,08:45:57 PM,36
Servertelpa,humidity,01/05/2020,08:30:57 PM,36
Servertelpa,humidity,01/05/2020,08:15:57 PM,36
Servertelpa,humidity,01/05/2020,08:00:57 PM,36
Servertelpa,humidity,01/05/2020,07:45:57 PM,36
Servertelpa,humidity,01/05/2020,07:30:57 PM,36
Servertelpa,humidity,01/05/2020,07:15:57 PM,36
Servertelpa,humidity,01/05/2020,07:00:57 PM,36
Servertelpa,humidity,01/05/2020,06:30:57 PM,36
Servertelpa,humidity,01/05/2020,06:15:57 PM,36
Servertelpa,humidity,01/05/2020,06:00:57 PM,36
Servertelpa,humidity,01/05/2020,05:45:57 PM,36
Servertelpa,humidity,01/05/2020,05:30:57 PM,36
Servertelpa,humidity,01/05/2020,05:15:57 PM,36
Servertelpa,humidity,01/05/2020,05:00:57 PM,36
Servertelpa,humidity,01/05/2020,04:45:57 PM,36
Servertelpa,humidity,01/05/2020,04:30:57 PM,36
Servertelpa,humidity,01/05/2020,04:15:57 PM,36
Servertelpa,humidity,01/05/2020,04:00:57 PM,36
Servertelpa,humidity,01/05/2020,03:45:57 PM,36
Servertelpa,humidity,01/05/2020,03:30:57 PM,36
Servertelpa,humidity,01/05/2020,03:15:57 PM,36
Servertelpa,humidity,01/05/2020,03:00:57 PM,36
Servertelpa,humidity,01/05/2020,02:45:58 PM,37
Servertelpa,humidity,01/05/2020,02:30:58 PM,37
Servertelpa,humidity,01/05/2020,02:15:58 PM,37
Servertelpa,humidity,01/05/2020,02:00:58 PM,36
Servertelpa,humidity,01/05/2020,01:45:58 PM,37
Servertelpa,humidity,01/05/2020,01:30:58 PM,37
Servertelpa,humidity,01/05/2020,01:15:58 PM,37
Servertelpa,humidity,01/05/2020,01:00:58 PM,37
Servertelpa,humidity,01/05/2020,12:45:58 PM,37
Servertelpa,humidity,01/05/2020,12:30:58 PM,37
Servertelpa,humidity,01/05/2020,12:15:58 PM,37
Servertelpa,humidity,01/05/2020,12:00:58 PM,37
Servertelpa,humidity,01/05/2020,11:45:58 AM,37
Servertelpa,humidity,01/05/2020,11:30:58 AM,37
Servertelpa,humidity,01/05/2020,11:15:58 AM,37
Servertelpa,humidity,01/05/2020,11:00:58 AM,37
Servertelpa,humidity,01/05/2020,10:45:58 AM,37
Servertelpa,humidity,01/05/2020,10:30:58 AM,37
Servertelpa,humidity,01/05/2020,10:15:58 AM,37
Servertelpa,humidity,01/05/2020,10:00:58 AM,37
Servertelpa,humidity,01/05/2020,09:45:58 AM,37
Servertelpa,humidity,01/05/2020,09:30:58 AM,37
Servertelpa,humidity,01/05/2020,09:15:58 AM,37
Servertelpa,humidity,01/05/2020,09:00:58 AM,37
Servertelpa,humidity,01/05/2020,08:45:58 AM,37
Servertelpa,humidity,01/05/2020,08:30:58 AM,37
Servertelpa,humidity,01/05/2020,08:15:58 AM,37
Servertelpa,humidity,01/05/2020,08:00:58 AM,37
Servertelpa,humidity,01/05/2020,07:45:58 AM,38
Servertelpa,humidity,01/05/2020,07:30:58 AM,38
Servertelpa,humidity,01/05/2020,07:15:58 AM,38
Servertelpa,humidity,01/05/2020,07:00:58 AM,38
Servertelpa,humidity,01/05/2020,06:45:58 AM,38
Servertelpa,humidity,01/05/2020,06:30:58 AM,38
Servertelpa,humidity,01/05/2020,06:15:58 AM,38
Servertelpa,humidity,01/05/2020,06:00:58 AM,38
Servertelpa,humidity,01/05/2020,05:45:58 AM,38
Servertelpa,humidity,01/05/2020,05:30:58 AM,38
Servertelpa,humidity,01/05/2020,05:15:58 AM,38
Servertelpa,humidity,01/05/2020,05:00:58 AM,38
Servertelpa,humidity,01/05/2020,04:45:59 AM,38
Servertelpa,humidity,01/05/2020,04:30:59 AM,38
Servertelpa,humidity,01/05/2020,04:15:59 AM,38
Servertelpa,humidity,01/05/2020,04:00:59 AM,38
Servertelpa,humidity,01/05/2020,03:45:59 AM,38
Servertelpa,humidity,01/05/2020,03:30:59 AM,38
Servertelpa,humidity,01/05/2020,03:15:59 AM,38
Servertelpa,humidity,01/05/2020,03:00:59 AM,39
Servertelpa,humidity,01/05/2020,02:45:59 AM,39
Servertelpa,humidity,01/05/2020,02:30:59 AM,39
Servertelpa,humidity,01/05/2020,02:15:59 AM,39
Servertelpa,humidity,01/05/2020,02:00:59 AM,39
Servertelpa,humidity,01/05/2020,01:45:59 AM,39
Servertelpa,humidity,01/05/2020,01:30:59 AM,39
Servertelpa,humidity,01/05/2020,01:15:59 AM,39
Servertelpa,humidity,01/05/2020,01:00:59 AM,39
Servertelpa,humidity,01/05/2020,12:45:59 AM,39
Servertelpa,humidity,01/05/2020,12:30:59 AM,39
Servertelpa,humidity,01/05/2020,12:15:59 AM,39
Servertelpa,humidity,01/05/2020,12:00:59 AM,39
Servertelpa,humidity,01/04/2020,11:45:59 PM,39
Servertelpa,humidity,01/04/2020,11:30:59 PM,39
Servertelpa,humidity,01/04/2020,11:15:59 PM,39
Servertelpa,humidity,01/04/2020,10:45:59 PM,39
Servertelpa,humidity,01/04/2020,10:30:59 PM,39
Servertelpa,humidity,01/04/2020,10:15:59 PM,39
Servertelpa,humidity,01/04/2020,10:00:59 PM,39
Servertelpa,humidity,01/04/2020,09:45:59 PM,39
Servertelpa,humidity,01/04/2020,09:30:59 PM,39
Servertelpa,humidity,01/04/2020,09:15:59 PM,39
Servertelpa,humidity,01/04/2020,09:00:59 PM,39
Servertelpa,humidity,01/04/2020,08:45:59 PM,39
Servertelpa,humidity,01/04/2020,08:30:59 PM,39
Servertelpa,humidity,01/04/2020,08:15:59 PM,39
Servertelpa,humidity,01/04/2020,08:00:59 PM,39
Servertelpa,humidity,01/04/2020,07:45:59 PM,39
Servertelpa,humidity,01/04/2020,07:30:59 PM,39
Servertelpa,humidity,01/04/2020,07:15:59 PM,39
Servertelpa,humidity,01/04/2020,07:00:59 PM,39
Servertelpa,humidity,01/04/2020,06:46:00 PM,39
Servertelpa,humidity,01/04/2020,06:31:00 PM,39
Servertelpa,humidity,01/04/2020,06:16:00 PM,39
Servertelpa,humidity,01/04/2020,06:01:00 PM,39
Servertelpa,humidity,01/04/2020,05:46:00 PM,39
Servertelpa,humidity,01/04/2020,05:31:00 PM,39
Servertelpa,humidity,01/04/2020,05:16:00 PM,39
Servertelpa,humidity,01/04/2020,05:01:00 PM,40
Servertelpa,humidity,01/04/2020,04:46:00 PM,40
Servertelpa,humidity,01/04/2020,04:31:00 PM,40
Servertelpa,humidity,01/04/2020,04:16:00 PM,40
Servertelpa,humidity,01/04/2020,04:01:00 PM,40
Servertelpa,humidity,01/04/2020,03:46:00 PM,40
Servertelpa,humidity,01/04/2020,03:31:00 PM,40
Servertelpa,humidity,01/04/2020,03:16:00 PM,40
Servertelpa,humidity,01/04/2020,03:01:00 PM,40
Servertelpa,humidity,01/04/2020,02:46:00 PM,40
Servertelpa,humidity,01/04/2020,02:31:00 PM,40
Servertelpa,humidity,01/04/2020,02:16:00 PM,41
Servertelpa,humidity,01/04/2020,02:01:00 PM,41
Servertelpa,humidity,01/04/2020,01:46:00 PM,41
Servertelpa,humidity,01/04/2020,01:31:00 PM,41
Servertelpa,humidity,01/04/2020,01:16:00 PM,41
Servertelpa,humidity,01/04/2020,01:01:00 PM,41
Servertelpa,humidity,01/04/2020,12:46:00 PM,41
Servertelpa,humidity,01/04/2020,12:31:00 PM,41
Servertelpa,humidity,01/04/2020,12:16:00 PM,41
Servertelpa,humidity,01/04/2020,12:01:00 PM,41
Servertelpa,humidity,01/04/2020,11:46:00 AM,41
Servertelpa,humidity,01/04/2020,11:31:00 AM,41
Servertelpa,humidity,01/04/2020,11:16:00 AM,41
Servertelpa,humidity,01/04/2020,11:01:00 AM,41
Servertelpa,humidity,01/04/2020,10:46:00 AM,42
Servertelpa,humidity,01/04/2020,10:31:00 AM,42
Servertelpa,humidity,01/04/2020,10:16:00 AM,41
Servertelpa,humidity,01/04/2020,10:01:00 AM,42
Servertelpa,humidity,01/04/2020,09:46:00 AM,41
Servertelpa,humidity,01/04/2020,09:31:00 AM,42
Servertelpa,humidity,01/04/2020,09:16:00 AM,41
Servertelpa,humidity,01/04/2020,09:01:01 AM,42
Servertelpa,humidity,01/04/2020,08:46:01 AM,41
Servertelpa,humidity,01/04/2020,08:31:01 AM,41
Servertelpa,humidity,01/04/2020,08:16:01 AM,42
Servertelpa,humidity,01/04/2020,08:01:01 AM,42
Servertelpa,humidity,01/04/2020,07:46:01 AM,42
Servertelpa,humidity,01/04/2020,07:31:01 AM,42
Servertelpa,humidity,01/04/2020,07:16:01 AM,42
Servertelpa,humidity,01/04/2020,07:01:01 AM,42
Servertelpa,humidity,01/04/2020,06:46:01 AM,42
Servertelpa,humidity,01/04/2020,06:31:01 AM,43
Servertelpa,humidity,01/04/2020,06:16:01 AM,43
Servertelpa,humidity,01/04/2020,06:01:01 AM,43
Servertelpa,humidity,01/04/2020,05:46:01 AM,43
Servertelpa,humidity,01/04/2020,05:31:01 AM,43
Servertelpa,humidity,01/04/2020,05:16:01 AM,43
Servertelpa,humidity,01/04/2020,05:01:01 AM,43
Servertelpa,humidity,01/04/2020,04:46:01 AM,43
Servertelpa,humidity,01/04/2020,04:31:01 AM,43
Servertelpa,humidity,01/04/2020,04:16:01 AM,43
Servertelpa,humidity,01/04/2020,04:01:01 AM,43
Servertelpa,humidity,01/04/2020,03:46:01 AM,43
Servertelpa,humidity,01/04/2020,03:31:01 AM,43
Servertelpa,humidity,01/04/2020,03:16:01 AM,43
Servertelpa,humidity,01/04/2020,03:01:01 AM,43
Servertelpa,humidity,01/04/2020,02:46:01 AM,43
Servertelpa,humidity,01/04/2020,02:31:01 AM,43
Servertelpa,humidity,01/04/2020,02:16:01 AM,43
Servertelpa,humidity,01/04/2020,02:01:01 AM,43
Servertelpa,humidity,01/04/2020,01:46:01 AM,43
Servertelpa,humidity,01/04/2020,01:31:01 AM,43
Servertelpa,humidity,01/04/2020,01:16:01 AM,43
Servertelpa,humidity,01/04/2020,01:01:01 AM,43
Servertelpa,humidity,01/04/2020,12:46:01 AM,43
Servertelpa,humidity,01/04/2020,12:31:01 AM,43
Servertelpa,humidity,01/04/2020,12:16:01 AM,43
Servertelpa,humidity,01/04/2020,12:01:01 AM,43
Servertelpa,humidity,01/03/2020,11:46:01 PM,43
Servertelpa,humidity,01/03/2020,11:31:01 PM,43
Servertelpa,humidity,01/03/2020,11:16:01 PM,43
Servertelpa,humidity,01/03/2020,11:01:02 PM,43
Servertelpa,humidity,01/03/2020,10:31:02 PM,43
Servertelpa,humidity,01/03/2020,10:16:02 PM,43
Servertelpa,humidity,01/03/2020,10:01:02 PM,43
Servertelpa,humidity,01/03/2020,09:46:02 PM,43
Servertelpa,humidity,01/03/2020,09:31:02 PM,43
Servertelpa,humidity,01/03/2020,09:16:02 PM,43
Servertelpa,humidity,01/03/2020,09:01:02 PM,43
Servertelpa,humidity,01/03/2020,08:46:02 PM,43
Servertelpa,humidity,01/03/2020,08:31:02 PM,43
Servertelpa,humidity,01/03/2020,08:16:02 PM,43
Servertelpa,humidity,01/03/2020,08:01:02 PM,43
Servertelpa,humidity,01/03/2020,07:46:02 PM,43
Servertelpa,humidity,01/03/2020,07:31:02 PM,43
Servertelpa,humidity,01/03/2020,07:16:02 PM,43
Servertelpa,humidity,01/03/2020,07:01:02 PM,43
Servertelpa,humidity,01/03/2020,06:46:02 PM,43
Servertelpa,humidity,01/03/2020,06:31:02 PM,43
Servertelpa,humidity,01/03/2020,06:16:02 PM,43
Servertelpa,humidity,01/03/2020,06:01:02 PM,44
Servertelpa,humidity,01/03/2020,05:46:02 PM,44
Servertelpa,humidity,01/03/2020,05:31:02 PM,44
